id,temp_2007,temp_2008,temp_2009,temp_2010,temp_2011,temp_2012,temp_2013,temp_2014,temp_2015,temp_2016,temp_2017,temp_2018
68207,8.151415824890138,8.02729535102844,8.83380508422852,8.43744039535522,8.623389005661009,8.772173166275019,8.665392160415651,8.875288009643551,9.1850209236145,8.984646558761598,9.030854463577269,8.530854463577269
68209,21.69389295578,21.1313934326172,21.5938930511475,21.3559598922729,21.6951084136963,22.105525970459,21.878008365631104,22.603442192077605,22.3571758270264,22.1555261611938,22.1050910949707,21.8083896636963
68211,19.429874420166,18.8465418815613,19.3298745155334,19.1098227500916,19.4501872062683,19.8564372062683,19.6426348686218,20.3293538093567,20.1301355361938,19.9064373970032,19.8530511856079,19.600447654724103
68217,13.412984848022498,13.1661968231201,13.9687185287476,13.6402425765991,13.8531942367554,13.9446740150452,13.907864093780502,14.251435756683302,14.5780205726624,14.456233024597198,14.1706280708313,13.6706275939941
68229,20.0020594596863,19.4408612251282,20.2351803779602,19.8808512687683,19.988778591156,20.4163827896118,20.2692470550537,20.9109139442444,20.6929445266724,20.5713586807251,20.4241952896118,20.1241946220398
68235,25.896985054016103,25.276151657104503,26.064754486084,25.5930786132812,25.891710281372102,26.3183393478394,26.154016494751,26.787088394165,26.6346797943115,26.5802516937256,26.2936000823975,26.006620407104503
68245,20.50230550765989,19.9292154312134,20.4053440093994,20.1782608032227,20.526350498199506,20.925395488739,20.7013502120972,21.4032607078552,21.1992673873901,20.978434562683105,20.9261770248413,20.6744413375854
68250,25.8967714309692,25.376806259155305,26.0909423828125,25.6363458633423,26.056393623352104,26.3513717651367,26.1918230056763,26.876806259155305,26.7130784988403,26.6063938140869,26.3918228149414,26.185138702392603
68255,22.8408279418945,22.4431838989258,23.383810043335,22.8465852737427,22.9426641464233,23.3142652511597,23.184316635131804,23.730670928955103,23.7408752441406,23.7507705688477,23.4296436309814,22.936413764953603
68264,12.7936410903931,12.5806453227997,13.435317039489698,13.0077037811279,13.3423480987549,13.3931460380554,13.2444224357605,13.5699844360352,14.0470366477966,13.9228181838989,13.6048641204834,13.135317325592
68266,17.9675312042236,17.7978487014771,18.621286392211896,18.2141489982605,18.4641437530518,18.5728487968445,18.433159828186,18.8253445625305,19.1261234283447,19.037581443786603,18.8304009437561,18.3304009437561
68271,17.4959797859192,17.270218372345,18.14756298065189,17.622645854949997,17.8733749389648,18.0452184677124,17.935146331787102,18.463166713714603,18.5507187843323,18.4233751296997,18.2538118362427,17.753812313079802
68276,21.5146350860596,20.9099473953247,21.7070875167847,21.3157091140747,21.511509895324696,21.942759513855,21.826353073120103,22.419322013855,22.2263526916504,22.1410217285156,21.9068222045898,21.606822013855
68296,22.7645416259766,22.1645421981812,22.6645421981812,22.4590730667114,22.7598543167114,23.2036046981812,23.0418853759766,23.6973543167114,23.4543857574463,23.253604888916,23.1981353759766,22.8996982574463
68298,16.5273342132568,16.3140730857849,17.1828231811523,16.611225128173803,16.9289169311523,17.1265740394592,16.862787246704098,17.431239604949997,17.6015729904175,17.4185161590576,17.3304796218872,16.8304796218872
68307,23.0435857772827,22.5582857131958,23.4312028884888,22.985514640808105,23.171672821044897,23.469627380371104,23.3464508056641,23.9638986587524,23.914121627807603,23.8800067901611,23.4905767440796,23.1472320556641
68318,11.3296246528625,11.0836403369904,11.9523901939392,11.6296248435974,11.6508285999298,11.9227032661438,11.8319690227509,12.156218290329,12.2859840393066,12.1863131523132,12.0992653369904,11.5992653369904
68320,22.392915725708,21.8274641036987,22.2956066131592,22.060190200805696,22.4089756011963,22.808367729187,22.575641632080103,23.293523788452102,23.073558807373,22.8610582351685,22.808106422424306,22.5410928726196
68322,22.2465419769287,21.6840410232544,22.146541595459,21.908260345459,22.2512292861938,22.6574792861938,22.4254474639893,23.1512298583984,22.912947654724103,22.7074794769287,22.6566972732544,22.3676357269287
68324,18.7642774581909,18.4563360214233,19.325086593627898,18.7504396438599,19.048452854156498,19.2271704673767,19.095751285553,19.6942257881165,19.743836402893105,19.5984530448914,19.4571166038513,19.0119342803955
68327,22.5815839767456,22.0050220489502,22.5120534896851,22.2933025360107,22.6198654174805,23.0081462860107,22.8198652267456,23.4933032989502,23.3011150360107,23.0886154174805,23.024552345275897,22.7964277267456
68344,19.8430967330933,19.2514305114746,19.743097305297898,19.528253078460697,19.8404927253723,20.2717432975769,20.0881485939026,20.7613258361816,20.5256495475769,20.3217430114746,20.2652320861816,19.9730453491211
